zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
38661,13735,Northcentral Mississippi E P A,MS,Bundled,Cooperative,0.12401473311692865,0.06948760706435231,0.12101350469100179
38651,13735,Northcentral Mississippi E P A,MS,Bundled,Cooperative,0.12401473311692865,0.06948760706435231,0.12101350469100179
38619,13735,Northcentral Mississippi E P A,MS,Bundled,Cooperative,0.12401473311692865,0.06948760706435231,0.12101350469100179
38635,13735,Northcentral Mississippi E P A,MS,Bundled,Cooperative,0.12401473311692865,0.06948760706435231,0.12101350469100179
38618,13735,Northcentral Mississippi E P A,MS,Bundled,Cooperative,0.12401473311692865,0.06948760706435231,0.12101350469100179
38611,13735,Northcentral Mississippi E P A,MS,Bundled,Cooperative,0.12401473311692865,0.06948760706435231,0.12101350469100179
38668,13735,Northcentral Mississippi E P A,MS,Bundled,Cooperative,0.12401473311692865,0.06948760706435231,0.12101350469100179
38679,13735,Northcentral Mississippi E P A,MS,Bundled,Cooperative,0.12401473311692865,0.06948760706435231,0.12101350469100179
68751,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68743,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68747,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68030,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68787,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68732,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68790,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68731,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68785,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68047,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68701,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68062,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68067,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68768,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68723,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68740,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68786,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68769,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68770,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68745,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68733,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68776,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68710,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68757,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68741,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68771,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68717,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68071,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68779,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68791,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68792,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68739,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68765,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68728,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68784,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
68767,13739,Northeast Power,NE,Bundled,Political Subdivision,0.07328585000025133,0.13150249031543995,0.09332279798468976
57422,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57469,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57430,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57348,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57481,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57476,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57456,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57465,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57427,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57433,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57449,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57474,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57440,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57432,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57441,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57451,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57446,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57435,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57470,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57421,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57445,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57477,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57439,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57460,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57426,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57217,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57436,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57461,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57258,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57381,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57424,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57479,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57322,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57401,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
57434,13750,"Northern Electric Coop, Inc",SD,Bundled,Cooperative,0.09399510512420266,0.0825265085209553,0.10133503119136801
79007,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.1050216458242563,0.09328328723824575,0.12287104622871046
79096,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.1050216458242563,0.09328328723824575,0.12287104622871046
79056,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.1050216458242563,0.09328328723824575,0.12287104622871046
79034,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.1050216458242563,0.09328328723824575,0.12287104622871046
79011,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.1050216458242563,0.09328328723824575,0.12287104622871046
79005,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.1050216458242563,0.09328328723824575,0.12287104622871046
79059,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.1050216458242563,0.09328328723824575,0.12287104622871046
79065,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.1050216458242563,0.09328328723824575,0.12287104622871046
79093,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.1050216458242563,0.09328328723824575,0.12287104622871046
79080,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.1050216458242563,0.09328328723824575,0.12287104622871046
79062,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.1050216458242563,0.09328328723824575,0.12287104622871046
79097,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.1050216458242563,0.09328328723824575,0.12287104622871046
79046,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.1050216458242563,0.09328328723824575,0.12287104622871046
79061,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.1050216458242563,0.09328328723824575,0.12287104622871046
79040,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.1050216458242563,0.09328328723824575,0.12287104622871046
79081,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.1050216458242563,0.09328328723824575,0.12287104622871046
79014,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.1050216458242563,0.09328328723824575,0.12287104622871046
79070,13757,North Plains Electric Coop Inc,TX,Bundled,Cooperative,0.1050216458242563,0.09328328723824575,0.12287104622871046
83836,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83840,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83864,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83839,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83811,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83847,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83873,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83801,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83869,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83805,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83813,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83821,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83846,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83860,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83803,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83804,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83822,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83848,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83845,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83852,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83856,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83809,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83841,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83865,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83825,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83853,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
83826,13758,"Northern Lights, Inc",ID,Bundled,Cooperative,0.11266013564431047,0.055574312917820244,0.11439752691026486
59859,13758,"Northern Lights, Inc",MT,Bundled,Cooperative,0.09949009842286256,0.08694779116465863,0.12575320418457672
59853,13758,"Northern Lights, Inc",MT,Bundled,Cooperative,0.09949009842286256,0.08694779116465863,0.12575320418457672
59935,13758,"Northern Lights, Inc",MT,Bundled,Cooperative,0.09949009842286256,0.08694779116465863,0.12575320418457672
59930,13758,"Northern Lights, Inc",MT,Bundled,Cooperative,0.09949009842286256,0.08694779116465863,0.12575320418457672
59867,13758,"Northern Lights, Inc",MT,Bundled,Cooperative,0.09949009842286256,0.08694779116465863,0.12575320418457672
59874,13758,"Northern Lights, Inc",MT,Bundled,Cooperative,0.09949009842286256,0.08694779116465863,0.12575320418457672
59873,13758,"Northern Lights, Inc",MT,Bundled,Cooperative,0.09949009842286256,0.08694779116465863,0.12575320418457672
59923,13758,"Northern Lights, Inc",MT,Bundled,Cooperative,0.09949009842286256,0.08694779116465863,0.12575320418457672
59844,13758,"Northern Lights, Inc",MT,Bundled,Cooperative,0.09949009842286256,0.08694779116465863,0.12575320418457672
99139,13758,"Northern Lights, Inc",WA,Bundled,Cooperative,0,0,0.11904761904761904
99156,13758,"Northern Lights, Inc",WA,Bundled,Cooperative,0,0,0.11904761904761904
99153,13758,"Northern Lights, Inc",WA,Bundled,Cooperative,0,0,0.11904761904761904
99180,13758,"Northern Lights, Inc",WA,Bundled,Cooperative,0,0,0.11904761904761904
22572,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22539,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22482,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22503,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22517,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22408,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22520,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22473,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22405,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22524,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22460,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22576,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22432,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22443,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22485,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22469,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22435,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22511,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22488,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22442,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22547,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22528,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22529,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22581,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22472,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
22530,13762,"Northern Neck Elec Coop, Inc",VA,Bundled,Cooperative,0.1455485924599622,0,0.15539838286328325
71473,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71375,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71202,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71368,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71465,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71292,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71223,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71229,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71295,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71378,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71357,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71276,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71260,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71261,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71418,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71336,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71237,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71254,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71203,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71232,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71441,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71219,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71250,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71243,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71425,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71226,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71435,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71259,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71269,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71266,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71220,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71286,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71366,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71280,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71479,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71253,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71263,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71282,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71264,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71238,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71230,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
71249,13783,Northeast Louisiana Power Coop Inc.,LA,Bundled,Cooperative,0.11346126688738604,0.14263881813550688,0.0918015703511107
97065,13788,Northern Wasco County PUD,OR,Bundled,Political Subdivision,0.10935991919494222,0.06849911233419484,0.07307965742457162
97040,13788,Northern Wasco County PUD,OR,Bundled,Political Subdivision,0.10935991919494222,0.06849911233419484,0.07307965742457162
97021,13788,Northern Wasco County PUD,OR,Bundled,Political Subdivision,0.10935991919494222,0.06849911233419484,0.07307965742457162
97058,13788,Northern Wasco County PUD,OR,Bundled,Political Subdivision,0.10935991919494222,0.06849911233419484,0.07307965742457162
97037,13788,Northern Wasco County PUD,OR,Bundled,Political Subdivision,0.10935991919494222,0.06849911233419484,0.07307965742457162
97031,13788,Northern Wasco County PUD,OR,Bundled,Political Subdivision,0.10935991919494222,0.06849911233419484,0.07307965742457162
97063,13788,Northern Wasco County PUD,OR,Bundled,Political Subdivision,0.10935991919494222,0.06849911233419484,0.07307965742457162
67644,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.13078873842126462,0.08383614428355174,0.1380376183059782
67420,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.13078873842126462,0.08383614428355174,0.1380376183059782
67643,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.13078873842126462,0.08383614428355174,0.1380376183059782
67485,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.13078873842126462,0.08383614428355174,0.1380376183059782
66958,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.13078873842126462,0.08383614428355174,0.1380376183059782
67625,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.13078873842126462,0.08383614428355174,0.1380376183059782
67445,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.13078873842126462,0.08383614428355174,0.1380376183059782
66953,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.13078873842126462,0.08383614428355174,0.1380376183059782
67642,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.13078873842126462,0.08383614428355174,0.1380376183059782
67749,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.13078873842126462,0.08383614428355174,0.1380376183059782
66952,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.13078873842126462,0.08383614428355174,0.1380376183059782
67743,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.13078873842126462,0.08383614428355174,0.1380376183059782
66942,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.13078873842126462,0.08383614428355174,0.1380376183059782
67731,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.13078873842126462,0.08383614428355174,0.1380376183059782
67629,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.13078873842126462,0.08383614428355174,0.1380376183059782
67732,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.13078873842126462,0.08383614428355174,0.1380376183059782
67664,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.13078873842126462,0.08383614428355174,0.1380376183059782
67730,13799,Prairie Land Electric Coop Inc,KS,Bundled,Cooperative,0.13078873842126462,0.08383614428355174,0.1380376183059782
